,Angola_wind,eSwatini_wind,South Africa_pv,Namibia_pv,Zimbabwe_pv,Malawi_pv,eSwatini_pv,Mozambique_pv,Botswana_wind,Namibia_wind,Angola_pv,Malawi_wind,Mozambique_wind,Lesotho_wind,Zambia_pv,Botswana_pv,South Africa_wind,Lesotho_pv,Zambia_wind,Zimbabwe_wind
2013-11-06 12:00:00,0.001,0.261,0.348,0.673,0.483,0.475,0.5690000000000001,0.469,0.013,0.165,0.512,0.014,0.06,0.74,0.497,0.358,0.713,0.468,0.126,0.0
2013-11-06 13:00:00,0.001,0.309,0.361,0.5640000000000001,0.31,0.321,0.419,0.316,0.005,0.205,0.414,0.013,0.112,0.713,0.353,0.285,0.81,0.427,0.14,0.0
2013-11-06 14:00:00,0.003,0.382,0.255,0.404,0.147,0.136,0.23,0.135,0.002,0.244,0.284,0.01,0.208,0.644,0.162,0.124,0.595,0.288,0.167,0.001
2013-11-06 15:00:00,0.007,0.411,0.131,0.206,0.044,0.021,0.042,0.022,0.0,0.296,0.133,0.007,0.414,0.434,0.049,0.057,0.346,0.063,0.197,0.009
2013-11-06 16:00:00,0.021,0.47,0.021,0.036,0.0,0.0,0.001,0.0,0.0,0.422,0.027,0.007,0.647,0.304,0.0,0.008,0.356,0.008,0.247,0.049
2013-11-06 17:00:00,0.051,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.626,0.0,0.007,0.7030000000000001,0.344,0.0,0.0,0.521,0.0,0.299,0.102
2013-11-06 18:00:00,0.075,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.667,0.0,0.012,0.725,0.373,0.0,0.0,0.601,0.0,0.322,0.136
2013-11-06 19:00:00,0.079,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.61,0.0,0.028,0.628,0.443,0.0,0.0,0.512,0.0,0.321,0.138
2013-11-06 20:00:00,0.073,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.494,0.0,0.078,0.51,0.322,0.0,0.0,0.386,0.0,0.303,0.124
2013-11-06 21:00:00,0.058,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.383,0.0,0.165,0.375,0.196,0.0,0.0,0.251,0.0,0.282,0.113
2013-11-06 22:00:00,0.039,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.307,0.0,0.241,0.316,0.098,0.0,0.0,0.082,0.0,0.272,0.111
2013-11-06 23:00:00,0.019,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.267,0.0,0.278,0.277,0.045,0.0,0.0,0.014,0.0,0.276,0.118
2013-11-07 00:00:00,0.008,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.249,0.0,0.302,0.247,0.067,0.0,0.0,0.047,0.0,0.282,0.133
2013-11-07 01:00:00,0.007,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.241,0.0,0.374,0.22,0.133,0.0,0.0,0.178,0.0,0.245,0.143
2013-11-07 02:00:00,0.013,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.227,0.0,0.55,0.195,0.183,0.0,0.0,0.264,0.0,0.223,0.139
2013-11-07 03:00:00,0.027,0.205,0.0,0.0,0.0,0.003,0.004,0.009,0.154,0.202,0.0,0.608,0.166,0.055,0.0,0.0,0.264,0.001,0.216,0.146
2013-11-07 04:00:00,0.052,0.156,0.058,0.005,0.078,0.098,0.085,0.127,0.108,0.172,0.0,0.594,0.209,0.049,0.039,0.032,0.219,0.087,0.165,0.097
2013-11-07 05:00:00,0.054,0.067,0.254,0.11,0.256,0.275,0.245,0.301,0.087,0.083,0.063,0.55,0.281,0.321,0.188,0.19,0.207,0.294,0.477,0.106
2013-11-07 06:00:00,0.044,0.076,0.461,0.301,0.425,0.439,0.371,0.454,0.142,0.036,0.206,0.432,0.268,0.6910000000000001,0.372,0.374,0.242,0.47,0.601,0.148
2013-11-07 07:00:00,0.03,0.105,0.622,0.497,0.554,0.561,0.484,0.5640000000000001,0.122,0.033,0.346,0.289,0.126,0.8180000000000001,0.512,0.529,0.384,0.586,0.5,0.139
2013-11-07 08:00:00,0.007,0.14,0.73,0.634,0.628,0.636,0.52,0.629,0.104,0.057,0.472,0.152,0.049,0.874,0.606,0.635,0.5740000000000001,0.654,0.384,0.127
2013-11-07 09:00:00,0.0,0.183,0.789,0.716,0.624,0.665,0.447,0.654,0.091,0.106,0.548,0.07,0.019,0.915,0.648,0.6930000000000001,0.708,0.72,0.304,0.101
2013-11-07 10:00:00,0.0,0.126,0.801,0.749,0.5690000000000001,0.648,0.387,0.633,0.092,0.182,0.573,0.028,0.009,0.953,0.629,0.7030000000000001,0.759,0.747,0.241,0.08
2013-11-07 11:00:00,0.001,0.074,0.767,0.737,0.519,0.586,0.432,0.5700000000000001,0.111,0.281,0.554,0.011,0.012,0.977,0.5750000000000001,0.653,0.801,0.729,0.19,0.062
2013-11-07 12:00:00,0.005,0.073,0.687,0.679,0.402,0.476,0.369,0.457,0.14,0.367,0.476,0.006,0.027,0.986,0.477,0.545,0.854,0.662,0.151,0.05
2013-11-07 13:00:00,0.007,0.08,0.555,0.5730000000000001,0.258,0.321,0.219,0.308,0.159,0.424,0.351,0.005,0.055,0.986,0.313,0.429,0.882,0.531,0.118,0.042
2013-11-07 14:00:00,0.008,0.073,0.367,0.416,0.155,0.134,0.117,0.133,0.169,0.448,0.229,0.005,0.109,0.979,0.178,0.27,0.886,0.335,0.093,0.033
2013-11-07 15:00:00,0.004,0.114,0.132,0.21,0.052,0.02,0.042,0.023,0.178,0.482,0.096,0.009,0.275,0.941,0.043,0.112,0.874,0.086,0.103,0.034
2013-11-07 16:00:00,0.004,0.191,0.011,0.037,0.0,0.0,0.0,0.0,0.213,0.56,0.024,0.027,0.603,0.785,0.0,0.017,0.803,0.006,0.168,0.055
2013-11-07 17:00:00,0.013,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.666,0.0,0.034,0.7030000000000001,0.475,0.0,0.0,0.684,0.0,0.191,0.094
2013-11-07 18:00:00,0.032,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.712,0.0,0.048,0.676,0.205,0.0,0.0,0.616,0.0,0.109,0.161
2013-11-07 19:00:00,0.026,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.674,0.0,0.074,0.606,0.065,0.0,0.0,0.5630000000000001,0.0,0.033,0.246
2013-11-07 20:00:00,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.595,0.0,0.113,0.536,0.023,0.0,0.0,0.508,0.0,0.011,0.307
2013-11-07 21:00:00,0.001,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.526,0.0,0.161,0.468,0.013,0.0,0.0,0.39,0.0,0.015,0.319
2013-11-07 22:00:00,0.025,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.469,0.0,0.199,0.403,0.009,0.0,0.0,0.26,0.0,0.026,0.299
2013-11-07 23:00:00,0.091,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.419,0.0,0.227,0.328,0.006,0.0,0.0,0.146,0.0,0.023,0.278
2013-11-08 00:00:00,0.111,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.366,0.0,0.332,0.25,0.006,0.0,0.0,0.071,0.0,0.011,0.254
2013-11-08 01:00:00,0.101,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.5650000000000001,0.318,0.0,0.612,0.197,0.002,0.0,0.0,0.03,0.0,0.005,0.247
2013-11-08 02:00:00,0.097,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.27,0.0,0.705,0.185,0.0,0.0,0.0,0.013,0.0,0.007,0.249
2013-11-08 03:00:00,0.096,0.219,0.0,0.0,0.0,0.004,0.006,0.01,0.496,0.232,0.0,0.664,0.174,0.0,0.0,0.0,0.012,0.001,0.009,0.265
2013-11-08 04:00:00,0.069,0.317,0.058,0.005,0.063,0.098,0.113,0.125,0.384,0.203,0.001,0.643,0.105,0.001,0.038,0.028,0.012,0.104,0.005,0.186
2013-11-08 05:00:00,0.022,0.268,0.273,0.11,0.207,0.269,0.305,0.288,0.198,0.112,0.064,0.653,0.245,0.02,0.154,0.199,0.001,0.341,0.011,0.266
2013-11-08 06:00:00,0.0,0.146,0.481,0.303,0.352,0.43,0.5,0.431,0.143,0.179,0.166,0.578,0.141,0.077,0.291,0.393,0.0,0.552,0.064,0.286
2013-11-08 07:00:00,0.0,0.06,0.641,0.468,0.463,0.551,0.64,0.538,0.032,0.166,0.254,0.448,0.017,0.13,0.446,0.544,0.01,0.707,0.115,0.257
2013-11-08 08:00:00,0.0,0.007,0.747,0.582,0.537,0.626,0.717,0.607,0.002,0.136,0.386,0.243,0.0,0.166,0.561,0.65,0.034,0.805,0.125,0.242
2013-11-08 09:00:00,0.001,0.0,0.8,0.662,0.548,0.652,0.752,0.632,0.001,0.129,0.406,0.094,0.0,0.207,0.621,0.708,0.068,0.851,0.116,0.157
2013-11-08 10:00:00,0.008,0.04,0.806,0.709,0.461,0.636,0.744,0.612,0.002,0.139,0.415,0.026,0.002,0.251,0.63,0.721,0.108,0.849,0.101,0.074
2013-11-08 11:00:00,0.015,0.097,0.768,0.716,0.425,0.5750000000000001,0.687,0.55,0.005,0.173,0.391,0.004,0.024,0.281,0.592,0.6910000000000001,0.144,0.8,0.082,0.021
2013-11-08 12:00:00,0.013,0.191,0.683,0.669,0.331,0.468,0.585,0.441,0.008,0.222,0.343,0.002,0.081,0.291,0.502,0.614,0.174,0.7010000000000001,0.065,0.003
2013-11-08 13:00:00,0.012,0.303,0.548,0.5660000000000001,0.28,0.316,0.431,0.245,0.01,0.284,0.265,0.004,0.169,0.286,0.376,0.49,0.195,0.548,0.052,0.001
2013-11-08 14:00:00,0.012,0.394,0.36,0.412,0.183,0.133,0.233,0.104,0.012,0.352,0.169,0.014,0.325,0.266,0.211,0.317,0.194,0.338,0.04,0.003
2013-11-08 15:00:00,0.014,0.477,0.128,0.211,0.063,0.021,0.05,0.018,0.016,0.465,0.089,0.025,0.59,0.24,0.058,0.11,0.185,0.081,0.032,0.03
2013-11-08 16:00:00,0.019,0.473,0.011,0.035,0.0,0.0,0.002,0.0,0.029,0.621,0.012,0.019,0.783,0.178,0.001,0.012,0.2,0.005,0.034,0.144
2013-11-08 17:00:00,0.021,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.716,0.0,0.01,0.8240000000000001,0.146,0.0,0.0,0.31,0.0,0.087,0.242
2013-11-08 18:00:00,0.018,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.662,0.0,0.01,0.764,0.158,0.0,0.0,0.497,0.0,0.266,0.237
2013-11-08 19:00:00,0.018,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.59,0.0,0.021,0.667,0.185,0.0,0.0,0.638,0.0,0.434,0.226
2013-11-08 20:00:00,0.034,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.517,0.0,0.044,0.581,0.199,0.0,0.0,0.68,0.0,0.362,0.309
2013-11-08 21:00:00,0.06,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.443,0.0,0.075,0.477,0.133,0.0,0.0,0.635,0.0,0.214,0.282
2013-11-08 22:00:00,0.047,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.381,0.0,0.12,0.374,0.07,0.0,0.0,0.526,0.0,0.115,0.186
2013-11-08 23:00:00,0.006,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.334,0.0,0.141,0.291,0.038,0.0,0.0,0.425,0.0,0.069,0.153
2013-11-09 00:00:00,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.3,0.0,0.158,0.246,0.035,0.0,0.0,0.351,0.0,0.052,0.212
2013-11-09 01:00:00,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.274,0.0,0.289,0.24,0.051,0.0,0.0,0.269,0.0,0.068,0.317
2013-11-09 02:00:00,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.247,0.0,0.543,0.232,0.053,0.0,0.0,0.185,0.0,0.109,0.435
2013-11-09 03:00:00,0.0,0.034,0.0,0.0,0.0,0.004,0.007,0.004,0.26,0.223,0.0,0.606,0.209,0.041,0.0,0.0,0.148,0.002,0.148,0.48
2013-11-09 04:00:00,0.002,0.053,0.058,0.006,0.073,0.097,0.117,0.058,0.254,0.212,0.0,0.603,0.192,0.039,0.043,0.033,0.091,0.101,0.141,0.33
2013-11-09 05:00:00,0.006,0.091,0.263,0.107,0.217,0.268,0.315,0.144,0.132,0.13,0.032,0.596,0.115,0.198,0.173,0.161,0.029,0.326,0.344,0.348
2013-11-09 06:00:00,0.007,0.118,0.465,0.272,0.362,0.43,0.494,0.264,0.136,0.061,0.117,0.508,0.064,0.52,0.337,0.31,0.032,0.532,0.413,0.385
2013-11-09 07:00:00,0.016,0.149,0.617,0.432,0.492,0.552,0.628,0.376,0.1,0.0,0.242,0.359,0.045,0.636,0.479,0.444,0.123,0.686,0.34,0.31
2013-11-09 08:00:00,0.033,0.172,0.721,0.553,0.585,0.627,0.71,0.439,0.035,0.0,0.397,0.171,0.035,0.664,0.5630000000000001,0.548,0.18,0.785,0.277,0.214
2013-11-09 09:00:00,0.036,0.163,0.775,0.629,0.636,0.658,0.741,0.471,0.007,0.004,0.492,0.052,0.021,0.67,0.581,0.636,0.218,0.8320000000000001,0.228,0.122
2013-11-09 10:00:00,0.032,0.156,0.783,0.683,0.637,0.64,0.724,0.465,0.001,0.032,0.564,0.008,0.014,0.66,0.5660000000000001,0.6940000000000001,0.261,0.8300000000000001,0.17,0.059
2013-11-09 11:00:00,0.037,0.166,0.748,0.707,0.59,0.577,0.665,0.419,0.0,0.065,0.542,0.001,0.022,0.622,0.525,0.68,0.297,0.781,0.12,0.026
2013-11-09 12:00:00,0.05,0.21,0.666,0.665,0.505,0.468,0.555,0.336,0.0,0.093,0.499,0.003,0.046,0.5640000000000001,0.449,0.606,0.31,0.682,0.089,0.014
2013-11-09 13:00:00,0.067,0.315,0.533,0.555,0.367,0.314,0.39,0.195,0.0,0.119,0.411,0.005,0.088,0.507,0.327,0.483,0.291,0.531,0.086,0.015
2013-11-09 14:00:00,0.078,0.529,0.35,0.368,0.182,0.132,0.215,0.088,0.001,0.135,0.278,0.009,0.166,0.43,0.165,0.292,0.27,0.324,0.132,0.021
2013-11-09 15:00:00,0.069,0.667,0.127,0.173,0.054,0.022,0.05,0.016,0.007,0.142,0.139,0.021,0.337,0.318,0.035,0.112,0.298,0.084,0.256,0.04
2013-11-09 16:00:00,0.072,0.6000000000000001,0.014,0.043,0.0,0.0,0.002,0.0,0.039,0.188,0.031,0.031,0.579,0.188,0.0,0.016,0.4,0.008,0.4,0.096
2013-11-09 17:00:00,0.101,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.351,0.0,0.021,0.746,0.122,0.0,0.0,0.581,0.0,0.407,0.159
2013-11-09 18:00:00,0.139,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.459,0.0,0.026,0.763,0.082,0.0,0.0,0.666,0.0,0.319,0.198
2013-11-09 19:00:00,0.173,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.453,0.0,0.061,0.662,0.067,0.0,0.0,0.7030000000000001,0.0,0.317,0.224
2013-11-09 20:00:00,0.192,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.405,0.0,0.102,0.541,0.068,0.0,0.0,0.729,0.0,0.353,0.231
2013-11-09 21:00:00,0.197,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.354,0.0,0.119,0.445,0.057,0.0,0.0,0.742,0.0,0.329,0.205
2013-11-09 22:00:00,0.2,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.334,0.0,0.118,0.345,0.032,0.0,0.0,0.715,0.0,0.271,0.156
2013-11-09 23:00:00,0.203,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.366,0.0,0.12,0.266,0.018,0.0,0.0,0.667,0.0,0.205,0.126
2013-11-10 00:00:00,0.216,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.427,0.0,0.141,0.219,0.026,0.0,0.0,0.592,0.0,0.175,0.114
2013-11-10 01:00:00,0.238,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.48,0.0,0.179,0.205,0.034,0.0,0.0,0.516,0.0,0.169,0.12
2013-11-10 02:00:00,0.25,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.526,0.0,0.325,0.232,0.032,0.0,0.0,0.473,0.0,0.19,0.14
2013-11-10 03:00:00,0.248,0.117,0.0,0.0,0.0,0.004,0.006,0.009,0.338,0.553,0.0,0.5690000000000001,0.25,0.027,0.0,0.0,0.43,0.003,0.221,0.172
2013-11-10 04:00:00,0.243,0.18,0.059,0.005,0.074,0.096,0.097,0.116,0.284,0.545,0.001,0.645,0.335,0.011,0.042,0.028,0.252,0.095,0.229,0.1
2013-11-10 05:00:00,0.119,0.203,0.232,0.112,0.228,0.265,0.212,0.277,0.141,0.308,0.09,0.664,0.31,0.01,0.18,0.193,0.351,0.31,0.531,0.112
2013-11-10 06:00:00,0.021,0.157,0.451,0.27,0.386,0.424,0.33,0.425,0.133,0.239,0.245,0.593,0.291,0.052,0.335,0.378,0.274,0.517,0.682,0.076
2013-11-10 07:00:00,0.007,0.106,0.606,0.422,0.519,0.544,0.467,0.538,0.091,0.19,0.369,0.466,0.25,0.121,0.472,0.531,0.072,0.672,0.588,0.062
2013-11-10 08:00:00,0.017,0.076,0.71,0.552,0.6000000000000001,0.619,0.551,0.607,0.039,0.158,0.483,0.299,0.163,0.172,0.528,0.635,0.013,0.773,0.466,0.055
2013-11-10 09:00:00,0.03,0.063,0.766,0.636,0.629,0.648,0.587,0.629,0.009,0.106,0.528,0.148,0.091,0.196,0.549,0.6890000000000001,0.004,0.8230000000000001,0.342,0.048
2013-11-10 10:00:00,0.04,0.075,0.775,0.6910000000000001,0.622,0.63,0.591,0.614,0.001,0.05,0.504,0.053,0.053,0.194,0.507,0.7010000000000001,0.002,0.8230000000000001,0.235,0.046
2013-11-10 11:00:00,0.053,0.131,0.74,0.6980000000000001,0.5660000000000001,0.5670000000000001,0.511,0.551,0.0,0.013,0.421,0.015,0.047,0.171,0.426,0.67,0.007,0.774,0.161,0.052
2013-11-10 12:00:00,0.076,0.215,0.657,0.651,0.487,0.464,0.387,0.449,0.0,0.001,0.304,0.007,0.076,0.143,0.354,0.595,0.023,0.677,0.114,0.069
2013-11-10 13:00:00,0.106,0.27,0.526,0.549,0.362,0.312,0.244,0.251,0.0,0.0,0.219,0.007,0.163,0.12,0.259,0.473,0.052,0.527,0.091,0.101
2013-11-10 14:00:00,0.137,0.295,0.345,0.396,0.19,0.131,0.106,0.111,0.006,0.0,0.138,0.007,0.367,0.1,0.143,0.306,0.087,0.323,0.088,0.139
2013-11-10 15:00:00,0.155,0.318,0.126,0.202,0.058,0.023,0.031,0.019,0.026,0.0,0.065,0.009,0.666,0.063,0.043,0.109,0.118,0.084,0.121,0.191
2013-11-10 16:00:00,0.183,0.288,0.015,0.041,0.0,0.0,0.0,0.0,0.092,0.007,0.012,0.017,0.8190000000000001,0.026,0.0,0.014,0.178,0.008,0.237,0.289
2013-11-10 17:00:00,0.162,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.103,0.0,0.018,0.888,0.007,0.0,0.0,0.336,0.0,0.344,0.38
2013-11-10 18:00:00,0.086,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.245,0.0,0.013,0.863,0.01,0.0,0.0,0.491,0.0,0.325,0.407
2013-11-10 19:00:00,0.034,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.237,0.0,0.014,0.77,0.052,0.0,0.0,0.62,0.0,0.21,0.403
2013-11-10 20:00:00,0.007,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.249,0.0,0.036,0.641,0.101,0.0,0.0,0.677,0.0,0.106,0.396
2013-11-10 21:00:00,0.002,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.317,0.0,0.078,0.511,0.103,0.0,0.0,0.684,0.0,0.046,0.392
2013-11-10 22:00:00,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.413,0.0,0.114,0.389,0.068,0.0,0.0,0.616,0.0,0.015,0.364
2013-11-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.499,0.0,0.114,0.268,0.04,0.0,0.0,0.504,0.0,0.007,0.297
2013-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.536,0.0,0.195,0.201,0.025,0.0,0.0,0.427,0.0,0.02,0.237
2013-11-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.5730000000000001,0.0,0.458,0.197,0.016,0.0,0.0,0.381,0.0,0.056,0.214
2013-11-11 02:00:00,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.609,0.0,0.56,0.219,0.013,0.0,0.0,0.369,0.0,0.103,0.207
2013-11-11 03:00:00,0.008,0.002,0.0,0.0,0.0,0.004,0.008,0.01,0.304,0.615,0.0,0.521,0.219,0.007,0.0,0.0,0.382,0.003,0.162,0.198
2013-11-11 04:00:00,0.026,0.001,0.061,0.005,0.075,0.096,0.113,0.12,0.24,0.59,0.0,0.466,0.289,0.002,0.041,0.033,0.212,0.1,0.273,0.081
2013-11-11 05:00:00,0.022,0.001,0.255,0.112,0.254,0.267,0.272,0.295,0.121,0.335,0.071,0.411,0.287,0.031,0.188,0.167,0.091,0.32,0.606,0.119
2013-11-11 06:00:00,0.001,0.001,0.449,0.307,0.428,0.426,0.394,0.451,0.113,0.228,0.209,0.317,0.254,0.105,0.354,0.321,0.032,0.511,0.683,0.051
2013-11-11 07:00:00,0.011,0.002,0.589,0.482,0.557,0.547,0.51,0.5660000000000001,0.065,0.171,0.314,0.198,0.194,0.178,0.479,0.462,0.004,0.672,0.5740000000000001,0.034
2013-11-11 08:00:00,0.045,0.0,0.704,0.611,0.641,0.621,0.5720000000000001,0.633,0.017,0.171,0.403,0.081,0.143,0.23,0.538,0.578,0.005,0.771,0.445,0.037
2013-11-11 09:00:00,0.066,0.0,0.763,0.6930000000000001,0.681,0.647,0.607,0.651,0.0,0.152,0.439,0.02,0.122,0.247,0.531,0.684,0.004,0.8180000000000001,0.318,0.036
2013-11-11 10:00:00,0.071,0.018,0.77,0.725,0.677,0.632,0.552,0.631,0.0,0.122,0.448,0.002,0.136,0.247,0.432,0.7030000000000001,0.003,0.805,0.219,0.037
2013-11-11 11:00:00,0.065,0.056,0.73,0.713,0.625,0.5720000000000001,0.511,0.5690000000000001,0.0,0.099,0.439,0.003,0.177,0.236,0.291,0.672,0.003,0.734,0.162,0.05
2013-11-11 12:00:00,0.067,0.116,0.606,0.656,0.527,0.466,0.387,0.461,0.0,0.086,0.394,0.005,0.249,0.221,0.255,0.597,0.007,0.583,0.15,0.086
2013-11-11 13:00:00,0.081,0.171,0.401,0.549,0.365,0.312,0.267,0.309,0.003,0.08,0.307,0.017,0.351,0.188,0.192,0.476,0.016,0.374,0.168,0.145
2013-11-11 14:00:00,0.095,0.195,0.223,0.387,0.173,0.129,0.153,0.136,0.011,0.079,0.205,0.036,0.48,0.143,0.106,0.308,0.032,0.244,0.189,0.225
2013-11-11 15:00:00,0.092,0.216,0.098,0.19,0.047,0.022,0.049,0.024,0.016,0.067,0.107,0.065,0.636,0.101,0.033,0.11,0.05,0.098,0.212,0.345
2013-11-11 16:00:00,0.087,0.203,0.023,0.042,0.0,0.0,0.0,0.0,0.024,0.065,0.022,0.111,0.726,0.048,0.0,0.015,0.117,0.013,0.247,0.46
2013-11-11 17:00:00,0.074,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.159,0.0,0.196,0.783,0.013,0.0,0.0,0.248,0.0,0.288,0.491
2013-11-11 18:00:00,0.047,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.269,0.0,0.379,0.837,0.001,0.0,0.0,0.297,0.0,0.363,0.445
2013-11-11 19:00:00,0.021,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.264,0.0,0.63,0.8130000000000001,0.0,0.0,0.0,0.241,0.0,0.431,0.403
2013-11-11 20:00:00,0.005,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.158,0.0,0.765,0.728,0.0,0.0,0.0,0.156,0.0,0.38,0.38
2013-11-11 21:00:00,0.001,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.079,0.0,0.808,0.644,0.001,0.0,0.0,0.112,0.0,0.264,0.363
2013-11-11 22:00:00,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.052,0.0,0.8210000000000001,0.518,0.01,0.0,0.0,0.119,0.0,0.147,0.315
2013-11-11 23:00:00,0.001,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.6970000000000001,0.082,0.0,0.8320000000000001,0.422,0.028,0.0,0.0,0.184,0.0,0.139,0.275
2013-11-12 00:00:00,0.002,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.108,0.0,0.841,0.364,0.062,0.0,0.0,0.352,0.0,0.254,0.247
2013-11-12 01:00:00,0.007,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.095,0.0,0.8240000000000001,0.305,0.122,0.0,0.0,0.5750000000000001,0.0,0.288,0.223
2013-11-12 02:00:00,0.018,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.064,0.0,0.774,0.223,0.205,0.0,0.0,0.668,0.0,0.329,0.209
2013-11-12 03:00:00,0.032,0.037,0.0,0.0,0.0,0.005,0.008,0.01,0.647,0.04,0.0,0.673,0.177,0.245,0.0,0.0,0.652,0.004,0.37,0.196
2013-11-12 04:00:00,0.049,0.064,0.058,0.006,0.074,0.1,0.111,0.112,0.539,0.033,0.0,0.6000000000000001,0.276,0.265,0.034,0.03,0.51,0.092,0.492,0.206
2013-11-12 05:00:00,0.048,0.118,0.251,0.101,0.247,0.244,0.301,0.294,0.791,0.028,0.053,0.515,0.234,0.578,0.143,0.189,0.647,0.252,0.735,0.222
2013-11-12 06:00:00,0.029,0.167,0.443,0.256,0.426,0.382,0.479,0.454,0.86,0.017,0.159,0.398,0.188,0.621,0.259,0.375,0.55,0.465,0.764,0.149
2013-11-12 07:00:00,0.062,0.198,0.589,0.411,0.559,0.486,0.606,0.5690000000000001,0.798,0.002,0.245,0.292,0.151,0.603,0.383,0.526,0.418,0.615,0.6930000000000001,0.087
2013-11-12 08:00:00,0.079,0.189,0.686,0.557,0.648,0.54,0.642,0.637,0.642,0.006,0.337,0.192,0.129,0.603,0.479,0.629,0.402,0.739,0.521,0.052
2013-11-12 09:00:00,0.09,0.161,0.738,0.658,0.6910000000000001,0.541,0.56,0.662,0.436,0.025,0.404,0.101,0.116,0.617,0.535,0.684,0.433,0.791,0.319,0.028
2013-11-12 10:00:00,0.1,0.146,0.746,0.707,0.6900000000000001,0.505,0.479,0.642,0.258,0.053,0.435,0.041,0.117,0.628,0.536,0.6960000000000001,0.541,0.79,0.196,0.015
2013-11-12 11:00:00,0.108,0.152,0.711,0.7020000000000001,0.641,0.469,0.433,0.577,0.139,0.081,0.424,0.011,0.136,0.654,0.483,0.666,0.712,0.738,0.153,0.013
2013-11-12 12:00:00,0.129,0.186,0.632,0.643,0.545,0.374,0.394,0.467,0.062,0.099,0.373,0.006,0.176,0.706,0.392,0.591,0.857,0.645,0.145,0.021
